symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta,priority,timestamp
KSCL,KSCLEQN,622.0,642.4,621.95,632.05,622.2,9.85,1.58,13784702887.59,764.95,466.5,43543,27587103.08,22-Mar-2024 15:59:22,17.37368455454606,-35.487674169346185,20.03,23-Mar-2023,https://nsearchives.nseindia.com/365d/KSCL-EQ.svg,21-Feb-2024,-6.96,https://nsearchives.nseindia.com/30d/KSCL-EQ.svg,https://nsearchives.nseindia.com/today/KSCLEQN.svg,,,0,22-Mar-2024 16:00:00
INGERRAND,INGERRANDEQN,3501.7,3588.0,3501.7,3550.0,3494.75,55.25,1.58,28016600000.0,3854.4,2326.45,9296,32973376.8,22-Mar-2024 15:43:10,7.89746782897468,-52.59300651206775,46.32,23-Mar-2023,https://nsearchives.nseindia.com/365d/INGERRAND-EQ.svg,21-Feb-2024,1.37,https://nsearchives.nseindia.com/30d/INGERRAND-EQ.svg,https://nsearchives.nseindia.com/today/INGERRANDEQN.svg,,,0,22-Mar-2024 16:00:00
JINDALSTEL,JINDALSTELEQN,818.95,835.8,813.4,834.5,821.55,12.95,1.58,306454866100.74,851.0,503.0,2059744,1704685329.28,22-Mar-2024 15:59:33,1.9388954171562867,-65.90457256461232,49.48,23-Mar-2023,https://nsearchives.nseindia.com/365d/JINDALSTEL-EQ.svg,21-Feb-2024,7.96,https://nsearchives.nseindia.com/30d/JINDALSTEL-EQ.svg,https://nsearchives.nseindia.com/today/JINDALSTELEQN.svg,,,0,22-Mar-2024 16:00:00
WABAG,WABAGEQN,726.2,749.3,722.25,735.0,723.6,11.4,1.58,37025071309.8,814.2,323.0,392003,289302134.03,22-Mar-2024 15:57:38,9.727339719970528,-127.55417956656346,105.75,23-Mar-2023,https://nsearchives.nseindia.com/365d/WABAG-EQ.svg,21-Feb-2024,3,https://nsearchives.nseindia.com/30d/WABAG-EQ.svg,https://nsearchives.nseindia.com/today/WABAGEQN.svg,,,0,22-Mar-2024 16:00:00
SJVN,SJVNEQN,120.8,124.8,119.8,122.6,120.7,1.9,1.57,86722719921.9,170.5,30.4,24076684,2946745354.76,22-Mar-2024 15:59:37,28.093841642228746,-303.28947368421046,297.09,23-Mar-2023,https://nsearchives.nseindia.com/365d/SJVN-EQ.svg,21-Feb-2024,1.74,https://nsearchives.nseindia.com/30d/SJVN-EQ.svg,https://nsearchives.nseindia.com/today/SJVNEQN.svg,,,0,22-Mar-2024 16:00:00
HINDOILEXP,HINDOILEXPEQN,165.7,169.3,165.5,168.0,165.4,2.6,1.57,15780064104.0,257.95,115.75,622706,104539883.28,22-Mar-2024 15:58:19,34.871099050203526,-45.14038876889849,33.44,23-Mar-2023,https://nsearchives.nseindia.com/365d/HINDOILEXP-EQ.svg,21-Feb-2024,-15.32,https://nsearchives.nseindia.com/30d/HINDOILEXP-EQ.svg,https://nsearchives.nseindia.com/today/HINDOILEXPEQN.svg,,,0,22-Mar-2024 16:00:00
RALLIS,RALLISEQN,257.0,263.7,255.55,260.0,256.0,4.0,1.56,22247241016.0,294.4,186.55,804136,209091442.72,22-Mar-2024 15:58:53,11.684782608695645,-39.37282229965156,31.06,23-Mar-2023,https://nsearchives.nseindia.com/365d/RALLIS-EQ.svg,21-Feb-2024,6.8,https://nsearchives.nseindia.com/30d/RALLIS-EQ.svg,https://nsearchives.nseindia.com/today/RALLISEQN.svg,,,0,22-Mar-2024 16:00:00
OBEROIRLTY,OBEROIRLTYEQN,1424.95,1458.65,1421.5,1447.0,1424.75,22.25,1.56,168362379820.48,1585.55,814.3,936505,1351564016.0,22-Mar-2024 15:57:32,8.73829270600107,-77.69863686601991,69.08,23-Mar-2023,https://nsearchives.nseindia.com/365d/OBEROIRLTY-EQ.svg,21-Feb-2024,9.5,https://nsearchives.nseindia.com/30d/OBEROIRLTY-EQ.svg,https://nsearchives.nseindia.com/today/OBEROIRLTYEQN.svg,,,0,22-Mar-2024 16:00:00
TRITURBINE,TRITURBINEEQN,498.05,508.0,493.1,507.5,499.75,7.75,1.55,54849661338.15,518.0,296.1,907958,454142432.44,22-Mar-2024 15:58:13,2.027027027027027,-71.39479905437351,59.65,23-Mar-2023,https://nsearchives.nseindia.com/365d/TRITURBINE-EQ.svg,21-Feb-2024,10.67,https://nsearchives.nseindia.com/30d/TRITURBINE-EQ.svg,https://nsearchives.nseindia.com/today/TRITURBINEEQN.svg,,,0,22-Mar-2024 16:00:00
BEPL,BEPLEQN,87.8,89.0,87.25,88.6,87.25,1.35,1.55,8378566631.28,118.0,58.03,445485,39412057.95,22-Mar-2024 15:57:40,24.91525423728814,-52.67964845769428,-9.36,23-Mar-2023,https://nsearchives.nseindia.com/365d/BEPL-EQ.svg,21-Feb-2024,-10.96,https://nsearchives.nseindia.com/30d/BEPL-EQ.svg,https://nsearchives.nseindia.com/today/BEPLEQN.svg,,,0,22-Mar-2024 16:00:00
TATAMOTORS,TATAMOTORSEQN,964.9,986.2,950.35,979.75,964.9,14.85,1.54,1725656567338.83,1065.6,400.45,13638296,13271425837.6,22-Mar-2024 15:59:53,8.056493993993985,-144.66225496316642,133.76,23-Mar-2023,https://nsearchives.nseindia.com/365d/TATAMOTORS-EQ.svg,21-Feb-2024,6.38,https://nsearchives.nseindia.com/30d/TATAMOTORS-EQ.svg,https://nsearchives.nseindia.com/today/TATAMOTORSEQN.svg,,,0,22-Mar-2024 16:00:00
MGL,MGLEQN,1310.0,1342.7,1302.75,1342.0,1321.75,20.25,1.53,75559073503.32,1580.0,909.0,724555,965310135.4,22-Mar-2024 15:59:41,15.063291139240507,-47.634763476347636,37.6,23-Mar-2023,https://nsearchives.nseindia.com/365d/MGL-EQ.svg,21-Feb-2024,-11.32,https://nsearchives.nseindia.com/30d/MGL-EQ.svg,https://nsearchives.nseindia.com/today/MGLEQN.svg,,,0,22-Mar-2024 16:00:00
IRB,IRBEQN,59.85,60.2,58.45,59.8,58.9,0.9,1.53,86671728000.0,72.0,22.5,21976043,1303179349.8999999,22-Mar-2024 15:59:14,16.944444444444446,-165.77777777777777,139.52,23-Mar-2023,https://nsearchives.nseindia.com/365d/IRB-EQ.svg,21-Feb-2024,-9.45,https://nsearchives.nseindia.com/30d/IRB-EQ.svg,https://nsearchives.nseindia.com/today/IRBEQN.svg,,,0,22-Mar-2024 16:00:00
MAHABANK,MAHABANKEQN,59.0,60.65,58.5,59.8,58.9,0.9,1.53,59285260105.71,69.45,22.8,15830308,947918843.0400001,22-Mar-2024 15:59:53,13.894888408927294,-162.28070175438597,139.4,23-Mar-2023,https://nsearchives.nseindia.com/365d/MAHABANK-EQ.svg,21-Feb-2024,-0.91,https://nsearchives.nseindia.com/30d/MAHABANK-EQ.svg,https://nsearchives.nseindia.com/today/MAHABANKEQN.svg,,,0,22-Mar-2024 16:00:00
HAL,HALEQN,3114.05,3209.9,3085.0,3169.0,3121.35,47.65,1.53,593417433000.0,3428.0,1237.55,2086220,6577121483.0,22-Mar-2024 15:59:58,7.555425904317386,-156.07046179952326,27.02,23-Mar-2023,https://nsearchives.nseindia.com/365d/HAL-EQ.svg,21-Feb-2024,7.56,https://nsearchives.nseindia.com/30d/HAL-EQ.svg,https://nsearchives.nseindia.com/today/HALEQN.svg,,,0,22-Mar-2024 16:00:00
APOLLOTYRE,APOLLOTYREEQN,463.0,471.35,457.2,468.0,461.0,7.0,1.52,154558166218.56,557.9,303.5,1670126,778963467.6600001,22-Mar-2024 15:59:29,16.113998924538446,-54.200988467874794,51.13,23-Mar-2023,https://nsearchives.nseindia.com/365d/APOLLOTYRE-EQ.svg,21-Feb-2024,-9.28,https://nsearchives.nseindia.com/30d/APOLLOTYRE-EQ.svg,https://nsearchives.nseindia.com/today/APOLLOTYREEQN.svg,,,0,22-Mar-2024 16:00:00
NRBBEARING,NRBBEARINGEQN,273.45,277.9,270.15,274.45,270.35,4.1,1.52,13034199709.3,401.55,125.0,187614,51327438.12,22-Mar-2024 15:48:24,31.65234715477525,-119.55999999999999,104.98,23-Mar-2023,https://nsearchives.nseindia.com/365d/NRBBEARING-EQ.svg,21-Feb-2024,-15.83,https://nsearchives.nseindia.com/30d/NRBBEARING-EQ.svg,https://nsearchives.nseindia.com/today/NRBBEARINGEQN.svg,,,0,22-Mar-2024 16:00:00
CHOLAFIN,CHOLAFINEQN,1072.05,1093.5,1066.2,1090.4,1074.2,16.2,1.51,439587722296.7,1310.0,709.9,1861277,2021849366.79,22-Mar-2024 15:59:25,16.76335877862595,-53.5990984645725,45.9,23-Mar-2023,https://nsearchives.nseindia.com/365d/CHOLAFIN-EQ.svg,21-Feb-2024,0.35,https://nsearchives.nseindia.com/30d/CHOLAFIN-EQ.svg,https://nsearchives.nseindia.com/today/CHOLAFINEQN.svg,,,0,22-Mar-2024 16:00:00
CARERATING,CARERATINGEQN,1101.85,1138.85,1097.4,1130.5,1113.75,16.75,1.5,30703103473.32,1263.95,610.15,32986,37130031.18000001,22-Mar-2024 15:51:23,10.558170813718899,-85.2823076292715,71.77,23-Mar-2023,https://nsearchives.nseindia.com/365d/CARERATING-EQ.svg,21-Feb-2024,-2.48,https://nsearchives.nseindia.com/30d/CARERATING-EQ.svg,https://nsearchives.nseindia.com/today/CARERATINGEQN.svg,,,0,22-Mar-2024 16:00:00
AARTIDRUGS,AARTIDRUGSEQN,454.95,459.9,445.8,454.2,447.5,6.7,1.5,14614906950.0,645.75,332.05,171797,78086890.41,22-Mar-2024 15:59:23,29.663182346109174,-36.786628519801226,21.92,23-Mar-2023,https://nsearchives.nseindia.com/365d/AARTIDRUGS-EQ.svg,21-Feb-2024,-14.59,https://nsearchives.nseindia.com/30d/AARTIDRUGS-EQ.svg,https://nsearchives.nseindia.com/today/AARTIDRUGSEQN.svg,,,0,22-Mar-2024 16:00:00
EIDPARRY,EIDPARRYEQN,553.1,572.2,553.1,564.0,555.7,8.3,1.49,55065956728.2,663.0,433.2,185175,104501659.5,22-Mar-2024 15:57:37,14.93212669683258,-30.19390581717452,16.5,23-Mar-2023,https://nsearchives.nseindia.com/365d/EIDPARRY-EQ.svg,21-Feb-2024,-11.75,https://nsearchives.nseindia.com/30d/EIDPARRY-EQ.svg,https://nsearchives.nseindia.com/today/EIDPARRYEQN.svg,,,0,22-Mar-2024 16:00:00
IDBI,IDBIEQN,80.15,82.5,80.05,81.8,80.6,1.2,1.49,43977324895.75,98.7,42.9,7716788,627143360.76,22-Mar-2024 15:58:28,17.122593718338404,-90.67599067599068,72.53,23-Mar-2023,https://nsearchives.nseindia.com/365d/IDBI-EQ.svg,21-Feb-2024,-9.51,https://nsearchives.nseindia.com/30d/IDBI-EQ.svg,https://nsearchives.nseindia.com/today/IDBIEQN.svg,,,0,22-Mar-2024 16:00:00
SUPRIYA,SUPRIYAEQN,334.0,342.25,333.95,341.0,336.0,5.0,1.49,8782283136.0,394.0,170.15,162437,55119747.21,22-Mar-2024 15:47:28,13.451776649746193,-100.41140170437849,82.05,23-Mar-2023,https://nsearchives.nseindia.com/365d/SUPRIYA-EQ.svg,21-Feb-2024,-2.64,https://nsearchives.nseindia.com/30d/SUPRIYA-EQ.svg,https://nsearchives.nseindia.com/today/SUPRIYAEQN.svg,,,0,22-Mar-2024 16:00:00
FIVESTAR,FIVESTAREQN,697.05,720.0,694.0,710.0,699.65,10.35,1.48,66406386336.0,876.55,511.6,861786,606042386.64,22-Mar-2024 15:55:41,19.000627459928126,-38.780297107114926,33.59,23-Mar-2023,https://nsearchives.nseindia.com/365d/FIVESTAR-EQ.svg,21-Feb-2024,-0.13,https://nsearchives.nseindia.com/30d/FIVESTAR-EQ.svg,https://nsearchives.nseindia.com/today/FIVESTAREQN.svg,,,0,22-Mar-2024 16:00:00
CCL,CCLEQN,599.3,611.0,590.05,605.05,596.3,8.75,1.47,42658927787.88,749.5,542.0,110616,66691492.559999995,22-Mar-2024 15:57:37,19.27284856571048,-11.632841328413276,8.64,23-Mar-2023,https://nsearchives.nseindia.com/365d/CCL-EQ.svg,21-Feb-2024,-6.05,https://nsearchives.nseindia.com/30d/CCL-EQ.svg,https://nsearchives.nseindia.com/today/CCLEQN.svg,,,0,22-Mar-2024 16:00:00
MIDHANI,MIDHANIEQN,367.0,379.5,365.95,372.0,368.05,5.35,1.46,18119524800.0,547.5,172.25,707147,264260833.9,22-Mar-2024 15:59:42,32.054794520547944,-115.96516690856313,99.44,23-Mar-2023,https://nsearchives.nseindia.com/365d/MIDHANI-EQ.svg,21-Feb-2024,-8.17,https://nsearchives.nseindia.com/30d/MIDHANI-EQ.svg,https://nsearchives.nseindia.com/today/MIDHANIEQN.svg,,,0,22-Mar-2024 16:00:00
CHENNPETRO,CHENNPETROEQN,856.5,889.45,856.5,878.0,865.4,12.6,1.46,41838146944.0,1036.3,228.0,756727,664708996.8,22-Mar-2024 15:59:25,15.2754993727685,-285.0877192982456,260.23,23-Mar-2023,https://nsearchives.nseindia.com/365d/CHENNPETRO-EQ.svg,21-Feb-2024,-6.22,https://nsearchives.nseindia.com/30d/CHENNPETRO-EQ.svg,https://nsearchives.nseindia.com/today/CHENNPETROEQN.svg,,,0,22-Mar-2024 16:00:00
ABB,ABBEQN,5875.0,6034.05,5835.05,5950.0,5864.9,85.1,1.45,315213707812.5,6034.05,3141.15,514271,3046145415.33,22-Mar-2024 15:58:50,1.3929284642984427,-89.42107190041864,77.58,23-Mar-2023,https://nsearchives.nseindia.com/365d/ABB-EQ.svg,21-Feb-2024,19.71,https://nsearchives.nseindia.com/30d/ABB-EQ.svg,https://nsearchives.nseindia.com/today/ABBEQN.svg,,,0,22-Mar-2024 16:00:00
BDL,BDLEQN,1706.0,1719.7,1680.05,1686.0,1661.9,24.1,1.45,77253046875.0,1984.8,878.5,1280144,2169293618.08,22-Mar-2024 15:59:54,15.054413542926238,-91.9180421172453,86.23,23-Mar-2023,https://nsearchives.nseindia.com/365d/BDL-EQ.svg,21-Feb-2024,-0.82,https://nsearchives.nseindia.com/30d/BDL-EQ.svg,https://nsearchives.nseindia.com/today/BDLEQN.svg,,,0,22-Mar-2024 16:00:00
CLEAN,CLEANEQN,1300.0,1322.85,1298.0,1315.6,1296.85,18.75,1.45,29354158681.85,1622.0,1227.1,87200,114270368.0,22-Mar-2024 15:57:44,18.890258939580768,-7.212126151087931,-2.7,23-Mar-2023,https://nsearchives.nseindia.com/365d/CLEAN-EQ.svg,21-Feb-2024,-10.8,https://nsearchives.nseindia.com/30d/CLEAN-EQ.svg,https://nsearchives.nseindia.com/today/CLEANEQN.svg,,,0,22-Mar-2024 16:00:00
JYOTHYLAB,JYOTHYLABEQN,418.6,426.0,415.7,424.6,418.6,6.0,1.43,57689212389.69,554.0,180.45,216321,91397785.71,22-Mar-2024 15:56:53,23.35740072202166,-135.3006372956498,125.31,23-Mar-2023,https://nsearchives.nseindia.com/365d/JYOTHYLAB-EQ.svg,21-Feb-2024,-10.01,https://nsearchives.nseindia.com/30d/JYOTHYLAB-EQ.svg,https://nsearchives.nseindia.com/today/JYOTHYLABEQN.svg,,,0,22-Mar-2024 16:00:00
GET&D,GET&DBEN,884.6,899.9,860.0,885.0,872.6,12.4,1.42,54384284034.0,1007.0,112.9,29850,26435458.5,22-Mar-2024 15:54:51,12.11519364448858,-683.8795394154118,-,-,-,21-Feb-2024,11.42,https://nsearchives.nseindia.com/30d/GET&D-BE.svg,https://nsearchives.nseindia.com/today/GET&DBEN.svg,,,0,22-Mar-2024 16:00:00
DRREDDY,DRREDDYEQN,6129.0,6239.4,6105.05,6215.0,6128.2,86.8,1.42,756846131928.7,6505.9,4384.05,305719,1893981177.23,22-Mar-2024 15:53:59,4.4713260271445865,-41.76389411617111,39.49,23-Mar-2023,https://nsearchives.nseindia.com/365d/DRREDDY-EQ.svg,21-Feb-2024,-2.3,https://nsearchives.nseindia.com/30d/DRREDDY-EQ.svg,https://nsearchives.nseindia.com/today/DRREDDYEQN.svg,,,0,22-Mar-2024 16:00:00
CMSINFO,CMSINFOEQN,380.2,386.8,378.55,385.7,380.35,5.35,1.41,44571965103.48,421.4,260.8,475335,182290972.5,22-Mar-2024 15:56:21,8.47176079734219,-47.89110429447852,34.47,23-Mar-2023,https://nsearchives.nseindia.com/365d/CMSINFO-EQ.svg,21-Feb-2024,4.06,https://nsearchives.nseindia.com/30d/CMSINFO-EQ.svg,https://nsearchives.nseindia.com/today/CMSINFOEQN.svg,,,0,22-Mar-2024 16:00:00
LT,LTEQN,3546.2,3647.3,3546.2,3610.0,3560.0,50.0,1.4,4267675236226.8,3737.9,2121.0,3020545,10901781219.45,22-Mar-2024 15:59:56,3.4217073757992478,-70.2027345591702,63.95,23-Mar-2023,https://nsearchives.nseindia.com/365d/LT-EQ.svg,21-Feb-2024,9.75,https://nsearchives.nseindia.com/30d/LT-EQ.svg,https://nsearchives.nseindia.com/today/LTEQN.svg,,,0,22-Mar-2024 16:00:00
PNB,PNBEQN,121.0,123.3,120.1,122.75,121.05,1.7,1.4,364932583131.02,132.95,44.4,35001868,4276528232.2400002,22-Mar-2024 15:59:59,7.672057164347491,-176.46396396396395,162.01,23-Mar-2023,https://nsearchives.nseindia.com/365d/PNB-EQ.svg,21-Feb-2024,-4.36,https://nsearchives.nseindia.com/30d/PNB-EQ.svg,https://nsearchives.nseindia.com/today/PNBEQN.svg,,,0,22-Mar-2024 16:00:00
DEN,DENEQN,49.85,51.25,49.75,50.55,49.85,0.7,1.4,6030916341.19,69.4,25.2,1882424,95288302.88,22-Mar-2024 15:59:13,27.161383285302605,-100.5952380952381,76.88,23-Mar-2023,https://nsearchives.nseindia.com/365d/DEN-EQ.svg,21-Feb-2024,-13.82,https://nsearchives.nseindia.com/30d/DEN-EQ.svg,https://nsearchives.nseindia.com/today/DENEQN.svg,,,0,22-Mar-2024 16:00:00
CARYSIL,CARYSILEQN,955.0,982.25,951.6,966.45,953.1,13.35,1.4,13994777996.19,1150.95,515.2,55653,53752450.050000004,22-Mar-2024 15:47:51,16.03023589208914,-87.58734472049689,78.65,23-Mar-2023,https://nsearchives.nseindia.com/365d/CARYSIL-EQ.svg,21-Feb-2024,-7.41,https://nsearchives.nseindia.com/30d/CARYSIL-EQ.svg,https://nsearchives.nseindia.com/today/CARYSILEQN.svg,,,0,22-Mar-2024 16:00:00
NIACL,NIACLEQN,227.5,235.95,227.5,233.0,229.8,3.2,1.39,57597600000.0,324.7,94.6,1279967,298040315.95,22-Mar-2024 15:57:37,28.241453649522633,-146.3002114164905,126.24,23-Mar-2023,https://nsearchives.nseindia.com/365d/NIACL-EQ.svg,21-Feb-2024,-16.93,https://nsearchives.nseindia.com/30d/NIACL-EQ.svg,https://nsearchives.nseindia.com/today/NIACLEQN.svg,,,0,22-Mar-2024 16:00:00
ASTRAZEN,ASTRAZENEQN,5039.8,5161.55,5018.05,5100.0,5031.15,68.85,1.37,31875000000.0,7220.95,3098.0,6751,34323434.199999996,22-Mar-2024 15:59:25,29.37217402142377,-64.62233699160748,53.66,23-Mar-2023,https://nsearchives.nseindia.com/365d/ASTRAZEN-EQ.svg,21-Feb-2024,-6.65,https://nsearchives.nseindia.com/30d/ASTRAZEN-EQ.svg,https://nsearchives.nseindia.com/today/ASTRAZENEQN.svg,,,0,22-Mar-2024 16:00:00
BIOCON,BIOCONEQN,250.2,254.7,248.45,252.1,248.7,3.4,1.37,111988366200.0,307.1,196.65,5586546,1412949214.32,22-Mar-2024 15:58:22,17.90947574080105,-28.197304856343752,21.84,23-Mar-2023,https://nsearchives.nseindia.com/365d/BIOCON-EQ.svg,21-Feb-2024,-7.96,https://nsearchives.nseindia.com/30d/BIOCON-EQ.svg,https://nsearchives.nseindia.com/today/BIOCONEQN.svg,,,0,22-Mar-2024 16:00:00
REDINGTON,REDINGTONEQN,202.95,207.8,202.05,204.8,202.05,2.75,1.36,121681626636.29,221.8,136.2,1384030,283435503.7,22-Mar-2024 15:59:26,7.664562669071235,-50.367107195301045,21.29,23-Mar-2023,https://nsearchives.nseindia.com/365d/REDINGTON-EQ.svg,21-Feb-2024,0.32,https://nsearchives.nseindia.com/30d/REDINGTON-EQ.svg,https://nsearchives.nseindia.com/today/REDINGTONEQN.svg,,,0,22-Mar-2024 16:00:00
AIAENG,AIAENGEQN,3734.75,3819.5,3692.1,3767.0,3716.55,50.45,1.36,149228030191.8,4630.0,2620.0,27474,103556099.75999999,22-Mar-2024 15:55:42,18.639308855291578,-43.778625954198475,34.47,23-Mar-2023,https://nsearchives.nseindia.com/365d/AIAENG-EQ.svg,21-Feb-2024,-0.03,https://nsearchives.nseindia.com/30d/AIAENG-EQ.svg,https://nsearchives.nseindia.com/today/AIAENGEQN.svg,,,0,22-Mar-2024 16:00:00
MINDACORP,MINDACORPEQN,400.35,408.0,398.4,406.9,401.5,5.4,1.34,32102868353.56,449.95,185.0,185090,74543146.60000001,22-Mar-2024 15:57:37,9.567729747749752,-119.94594594594592,101.49,23-Mar-2023,https://nsearchives.nseindia.com/365d/MINDACORP-EQ.svg,21-Feb-2024,-5.92,https://nsearchives.nseindia.com/30d/MINDACORP-EQ.svg,https://nsearchives.nseindia.com/today/MINDACORPEQN.svg,,,0,22-Mar-2024 16:00:00
BHARTIARTL,BHARTIARTLEQN,1226.95,1245.0,1222.0,1237.0,1220.8,16.2,1.33,3147904221412.05,1245.0,738.85,7840007,9671824635.550001,22-Mar-2024 15:58:09,0.642570281124498,-67.42234553698314,61.89,23-Mar-2023,https://nsearchives.nseindia.com/365d/BHARTIARTL-EQ.svg,21-Feb-2024,8.44,https://nsearchives.nseindia.com/30d/BHARTIARTL-EQ.svg,https://nsearchives.nseindia.com/today/BHARTIARTLEQN.svg,,,0,22-Mar-2024 16:00:00
POLYPLEX,POLYPLEXEQN,799.5,818.55,795.0,807.35,796.8,10.55,1.32,12165458013.94,1644.3,760.85,209446,168970560.5,22-Mar-2024 15:59:58,50.9000790609986,-6.11158572649011,-35.88,23-Mar-2023,https://nsearchives.nseindia.com/365d/POLYPLEX-EQ.svg,21-Feb-2024,-10.19,https://nsearchives.nseindia.com/30d/POLYPLEX-EQ.svg,https://nsearchives.nseindia.com/today/POLYPLEXEQN.svg,,,0,22-Mar-2024 16:00:00
GREENPLY,GREENPLYEQN,229.05,234.0,229.05,232.0,229.0,3.0,1.31,13775081107.2,280.0,136.25,143566,33278598.8,22-Mar-2024 15:47:28,17.142857142857142,-70.27522935779817,65.98,23-Mar-2023,https://nsearchives.nseindia.com/365d/GREENPLY-EQ.svg,21-Feb-2024,-1.38,https://nsearchives.nseindia.com/30d/GREENPLY-EQ.svg,https://nsearchives.nseindia.com/today/GREENPLYEQN.svg,,,0,22-Mar-2024 16:00:00
NHPC,NHPCEQN,83.55,86.55,83.55,85.2,84.1,1.1,1.31,231075980654.22,115.85,38.7,76449026,6506576602.86,22-Mar-2024 15:59:57,26.456624946050923,-120.15503875968992,112.63,23-Mar-2023,https://nsearchives.nseindia.com/365d/NHPC-EQ.svg,21-Feb-2024,-8.2,https://nsearchives.nseindia.com/30d/NHPC-EQ.svg,https://nsearchives.nseindia.com/today/NHPCEQN.svg,,,0,22-Mar-2024 16:00:00
ZYDUSWELL,ZYDUSWELLEQN,1479.7,1508.0,1479.7,1499.0,1479.7,19.3,1.3,19076916771.2,1721.0,1425.05,19081,28501289.7,22-Mar-2024 15:53:33,12.899477048227775,-5.189291603803379,1.54,23-Mar-2023,https://nsearchives.nseindia.com/365d/ZYDUSWELL-EQ.svg,21-Feb-2024,-6.37,https://nsearchives.nseindia.com/30d/ZYDUSWELL-EQ.svg,https://nsearchives.nseindia.com/today/ZYDUSWELLEQN.svg,,,0,22-Mar-2024 16:00:00
GRAVITA,GRAVITAEQN,874.0,894.7,865.35,883.05,871.8,11.25,1.29,19508457586.46,1166.0,452.65,144224,127160858.56,22-Mar-2024 15:57:38,24.266723842195542,-95.08450237490335,77.7,23-Mar-2023,https://nsearchives.nseindia.com/365d/GRAVITA-EQ.svg,21-Feb-2024,-1.89,https://nsearchives.nseindia.com/30d/GRAVITA-EQ.svg,https://nsearchives.nseindia.com/today/GRAVITAEQN.svg,,,0,22-Mar-2024 16:00:00
DIXON,DIXONEQN,7040.0,7189.85,7027.0,7158.0,7067.75,90.25,1.28,265485845746.2,7236.0,2754.05,227094,1616825255.22,22-Mar-2024 15:58:52,1.077943615257048,-159.90813529166135,147.18,23-Mar-2023,https://nsearchives.nseindia.com/365d/DIXON-EQ.svg,21-Feb-2024,6.4,https://nsearchives.nseindia.com/30d/DIXON-EQ.svg,https://nsearchives.nseindia.com/today/DIXONEQN.svg,,,0,22-Mar-2024 16:00:00
JINDALSAW,JINDALSAWEQN,435.0,437.1,422.55,437.0,431.5,5.5,1.27,50303717686.44,558.45,135.4,540493,233411902.05,22-Mar-2024 15:59:51,21.747694511594595,-222.74741506646973,195.62,23-Mar-2023,https://nsearchives.nseindia.com/365d/JINDALSAW-EQ.svg,21-Feb-2024,-16.22,https://nsearchives.nseindia.com/30d/JINDALSAW-EQ.svg,https://nsearchives.nseindia.com/today/JINDALSAWEQN.svg,,,0,22-Mar-2024 16:00:00
CANBK,CANBKEQN,563.9,577.5,563.45,571.05,563.9,7.15,1.27,383304859749.7,606.3,272.35,5823098,3327784045.04,22-Mar-2024 15:59:10,5.813953488372094,-109.6750504865063,104.26,23-Mar-2023,https://nsearchives.nseindia.com/365d/CANBK-EQ.svg,21-Feb-2024,1.02,https://nsearchives.nseindia.com/30d/CANBK-EQ.svg,https://nsearchives.nseindia.com/today/CANBKEQN.svg,,,0,22-Mar-2024 16:00:00
VTL,VTLEQN,433.05,440.1,427.6,438.5,433.05,5.45,1.26,44381102430.0,455.95,270.0,183297,79789184.10000001,22-Mar-2024 15:57:38,3.8271740322403747,-62.407407407407405,53.41,23-Mar-2023,https://nsearchives.nseindia.com/365d/VTL-EQ.svg,21-Feb-2024,0.22,https://nsearchives.nseindia.com/30d/VTL-EQ.svg,https://nsearchives.nseindia.com/today/VTLEQN.svg,,,0,22-Mar-2024 16:00:00
SEQUENT,SEQUENTEQN,115.4,119.8,115.35,116.7,115.25,1.45,1.26,13681177767.26,155.5,65.7,1672999,196995632.25,22-Mar-2024 15:59:03,24.951768488745977,-77.6255707762557,58.04,23-Mar-2023,https://nsearchives.nseindia.com/365d/SEQUENT-EQ.svg,21-Feb-2024,-20.68,https://nsearchives.nseindia.com/30d/SEQUENT-EQ.svg,https://nsearchives.nseindia.com/today/SEQUENTEQN.svg,,,0,22-Mar-2024 16:00:00
PIIND,PIINDEQN,3731.0,3802.45,3731.0,3798.0,3751.1,46.9,1.25,305399468446.92,4011.15,2868.9,166913,631481952.9,22-Mar-2024 15:58:42,5.313937399498898,-32.385234758966845,28.22,23-Mar-2023,https://nsearchives.nseindia.com/365d/PIIND-EQ.svg,21-Feb-2024,2.94,https://nsearchives.nseindia.com/30d/PIIND-EQ.svg,https://nsearchives.nseindia.com/today/PIINDEQN.svg,,,0,22-Mar-2024 16:00:00
IKIO,IKIOEQN,292.65,299.45,291.65,296.5,292.85,3.65,1.25,6415843797.02,477.0,277.1,393171,116445455.07000001,22-Mar-2024 15:59:39,37.84067085953878,-7.001082641645606,-,-,-,21-Feb-2024,0.07,https://nsearchives.nseindia.com/30d/IKIO-EQ.svg,https://nsearchives.nseindia.com/today/IKIOEQN.svg,,,0,22-Mar-2024 16:00:00
