symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,chartTodayPath,series,meta,priority,timestamp
KOLTEPATIL,KOLTEPATILEQN,480.0,486.95,471.0,483.35,479.9,3.45,0.72,9177532386.75,585.0,242.6,112065,53828181.449999996,04-Apr-2024 14:07:16,17.376068376068375,-99.23742786479804,92.23,03-Apr-2023,https://nsearchives.nseindia.com/365d/KOLTEPATIL-EQ.svg,04-Mar-2024,-2.55,https://nsearchives.nseindia.com/30d/KOLTEPATIL-EQ.svg,https://nsearchives.nseindia.com/today/KOLTEPATILEQN.svg,,,0,04-Apr-2024 14:06:48
FSL,FSLEQN,202.55,204.85,201.9,203.5,202.05,1.45,0.72,63764205716.61,221.5,104.75,711403,144293870.49,04-Apr-2024 14:07:04,8.126410835214447,-94.27207637231504,93.07,03-Apr-2023,https://nsearchives.nseindia.com/365d/FSL-EQ.svg,04-Mar-2024,-1.85,https://nsearchives.nseindia.com/30d/FSL-EQ.svg,https://nsearchives.nseindia.com/today/FSLEQN.svg,,,0,04-Apr-2024 14:06:48
BAJAJ-AUTO,BAJAJ-AUTOEQN,9139.0,9156.95,8988.05,9145.15,9080.45,64.7,0.71,1022021250764.8,9357.95,3960.05,495836,4496726767.28,04-Apr-2024 14:07:17,2.274002318883955,-130.93521546445118,127.37,03-Apr-2023,https://nsearchives.nseindia.com/365d/BAJAJ-AUTO-EQ.svg,04-Mar-2024,10.64,https://nsearchives.nseindia.com/30d/BAJAJ-AUTO-EQ.svg,https://nsearchives.nseindia.com/today/BAJAJ-AUTOEQN.svg,,,0,04-Apr-2024 14:06:48
LATENTVIEW,LATENTVIEWEQN,542.7,546.0,532.45,543.8,540.0,3.8,0.7,37989484863.45,553.5,321.9,713372,384899862.59999996,04-Apr-2024 14:07:13,1.75248419150859,-68.93445169307238,61.77,03-Apr-2023,https://nsearchives.nseindia.com/365d/LATENTVIEW-EQ.svg,04-Mar-2024,4.53,https://nsearchives.nseindia.com/30d/LATENTVIEW-EQ.svg,https://nsearchives.nseindia.com/today/LATENTVIEWEQN.svg,,,0,04-Apr-2024 14:06:48
LUXIND,LUXINDEQN,1188.0,1197.75,1176.0,1188.0,1179.7,8.3,0.7,9288540827.28,1719.55,1071.75,40613,48169454.78,04-Apr-2024 14:07:14,30.91215725044343,-10.846745976207139,-2.87,03-Apr-2023,https://nsearchives.nseindia.com/365d/LUXIND-EQ.svg,04-Mar-2024,2.04,https://nsearchives.nseindia.com/30d/LUXIND-EQ.svg,https://nsearchives.nseindia.com/today/LUXINDEQN.svg,,,0,04-Apr-2024 14:06:48
OBEROIRLTY,OBEROIRLTYEQN,1526.45,1544.7,1522.05,1536.6,1525.95,10.65,0.7,178834124246.08,1585.55,841.45,369193,566785093.6,04-Apr-2024 14:07:18,3.0872567878654125,-82.6133460098639,80.61,03-Apr-2023,https://nsearchives.nseindia.com/365d/OBEROIRLTY-EQ.svg,04-Mar-2024,10.04,https://nsearchives.nseindia.com/30d/OBEROIRLTY-EQ.svg,https://nsearchives.nseindia.com/today/OBEROIRLTYEQN.svg,,,0,04-Apr-2024 14:06:48
IDFC,IDFCEQN,116.45,116.45,114.8,115.7,114.9,0.8,0.7,153648105373.52,137.0,76.35,3050649,352838063.34,04-Apr-2024 14:07:14,15.547445255474448,-51.5389652914211,45.08,03-Apr-2023,https://nsearchives.nseindia.com/365d/IDFC-EQ.svg,04-Mar-2024,-2.3,https://nsearchives.nseindia.com/30d/IDFC-EQ.svg,https://nsearchives.nseindia.com/today/IDFCEQN.svg,,,0,04-Apr-2024 14:06:48
NATIONALUM,NATIONALUMEQN,178.25,180.2,174.3,175.95,174.75,1.2,0.69,158346127832.1,180.2,77.95,28513425,5061988340.25,04-Apr-2024 14:07:13,2.358490566037736,-125.72161642078252,119.81,03-Apr-2023,https://nsearchives.nseindia.com/365d/NATIONALUM-EQ.svg,04-Mar-2024,4.8,https://nsearchives.nseindia.com/30d/NATIONALUM-EQ.svg,https://nsearchives.nseindia.com/today/NATIONALUMEQN.svg,,,0,04-Apr-2024 14:06:48
MSTCLTD,MSTCLTDEQN,938.0,947.9,924.3,940.5,934.1,6.4,0.69,23173920000.0,1165.0,261.0,304800,285304992.0,04-Apr-2024 14:07:14,19.27038626609442,-260.3448275862069,255.51,03-Apr-2023,https://nsearchives.nseindia.com/365d/MSTCLTD-EQ.svg,04-Mar-2024,1.72,https://nsearchives.nseindia.com/30d/MSTCLTD-EQ.svg,https://nsearchives.nseindia.com/today/MSTCLTDEQN.svg,,,0,04-Apr-2024 14:06:48
HCLTECH,HCLTECHEQN,1540.8,1547.5,1518.7,1546.35,1535.85,10.5,0.68,1636812230614.7,1697.35,1016.25,2514446,3852106127.54,04-Apr-2024 14:07:17,8.896220579138069,-52.16236162361623,39.86,03-Apr-2023,https://nsearchives.nseindia.com/365d/HCLTECH-EQ.svg,04-Mar-2024,-6.23,https://nsearchives.nseindia.com/30d/HCLTECH-EQ.svg,https://nsearchives.nseindia.com/today/HCLTECHEQN.svg,,,0,04-Apr-2024 14:06:48
UNIONBANK,UNIONBANKEQN,159.15,160.15,157.1,158.55,157.5,1.05,0.67,302672462317.55,161.9,66.4,11785160,1869951337.1999998,04-Apr-2024 14:07:15,2.069178505250151,-138.7801204819277,132.47,03-Apr-2023,https://nsearchives.nseindia.com/365d/UNIONBANK-EQ.svg,04-Mar-2024,5.81,https://nsearchives.nseindia.com/30d/UNIONBANK-EQ.svg,https://nsearchives.nseindia.com/today/UNIONBANKEQN.svg,,,0,04-Apr-2024 14:06:48
LT,LTEQN,3804.9,3819.75,3731.05,3807.65,3782.45,25.2,0.67,4504298307766.02,3860.0,2165.0,1905423,7192476415.0199995,04-Apr-2024 14:07:17,1.3562176165803086,-75.8729792147806,74.29,03-Apr-2023,https://nsearchives.nseindia.com/365d/LT-EQ.svg,04-Mar-2024,3.79,https://nsearchives.nseindia.com/30d/LT-EQ.svg,https://nsearchives.nseindia.com/today/LTEQN.svg,,,0,04-Apr-2024 14:06:48
CANFINHOME,CANFINHOMEEQN,813.0,817.95,796.75,810.5,805.2,5.3,0.66,67986299181.94,909.8,538.6,363363,293411988.87,04-Apr-2024 14:07:16,10.914486700373706,-50.482733011511314,47.63,03-Apr-2023,https://nsearchives.nseindia.com/365d/CANFINHOME-EQ.svg,04-Mar-2024,1.82,https://nsearchives.nseindia.com/30d/CANFINHOME-EQ.svg,https://nsearchives.nseindia.com/today/CANFINHOMEEQN.svg,,,0,04-Apr-2024 14:06:48
IKIO,IKIOEQN,306.95,309.95,305.0,306.5,304.5,2.0,0.66,6636557479.08,477.0,277.1,225825,69405055.5,04-Apr-2024 14:07:15,35.744234800838576,-10.609888127029944,-,-,-,04-Mar-2024,2.06,https://nsearchives.nseindia.com/30d/IKIO-EQ.svg,https://nsearchives.nseindia.com/today/IKIOEQN.svg,,,0,04-Apr-2024 14:06:48
FACT,FACTEQN,701.0,709.4,695.0,700.25,695.7,4.55,0.65,45353274657.66,908.0,217.1,316860,222464237.4,04-Apr-2024 14:07:16,22.879955947136565,-222.54721326577615,222.61,03-Apr-2023,https://nsearchives.nseindia.com/365d/FACT-EQ.svg,04-Mar-2024,-3.4,https://nsearchives.nseindia.com/30d/FACT-EQ.svg,https://nsearchives.nseindia.com/today/FACTEQN.svg,,,0,04-Apr-2024 14:06:48
MANYAVAR,MANYAVAREQN,948.35,959.9,943.05,946.1,940.0,6.1,0.65,57399256246.76,1487.9,886.55,92239,87675936.67,04-Apr-2024 14:07:14,36.41373748235769,-6.717049235801712,-17.49,03-Apr-2023,https://nsearchives.nseindia.com/365d/MANYAVAR-EQ.svg,04-Mar-2024,-7.05,https://nsearchives.nseindia.com/30d/MANYAVAR-EQ.svg,https://nsearchives.nseindia.com/today/MANYAVAREQN.svg,,,0,04-Apr-2024 14:06:48
WIPRO,WIPROEQN,485.8,487.5,479.6,486.3,483.2,3.1,0.64,686277494937.01,545.9,352.0,4461031,2158871342.14,04-Apr-2024 14:07:17,10.91775050375526,-38.15340909090909,31.32,03-Apr-2023,https://nsearchives.nseindia.com/365d/WIPRO-EQ.svg,04-Mar-2024,-7.17,https://nsearchives.nseindia.com/30d/WIPRO-EQ.svg,https://nsearchives.nseindia.com/today/WIPROEQN.svg,,,0,04-Apr-2024 14:06:48
LLOYDSENGG,LLOYDSENGGEQN,55.95,56.25,53.7,55.4,55.05,0.35,0.64,27257384746.45,62.9,17.55,4526208,248398295.04000002,04-Apr-2024 14:07:16,11.92368839427663,-215.66951566951565,-,-,-,04-Mar-2024,-2.05,https://nsearchives.nseindia.com/30d/LLOYDSENGG-EQ.svg,https://nsearchives.nseindia.com/today/LLOYDSENGGEQN.svg,,,0,04-Apr-2024 14:06:48
RELINFRA,RELINFRAEQN,294.3,308.0,292.3,293.65,291.8,1.85,0.63,80359174014.84,308.0,131.4,8060947,2421427869.33,04-Apr-2024 14:07:13,4.659090909090916,-123.47792998477927,99.32,03-Apr-2023,https://nsearchives.nseindia.com/365d/RELINFRA-EQ.svg,04-Mar-2024,27.56,https://nsearchives.nseindia.com/30d/RELINFRA-EQ.svg,https://nsearchives.nseindia.com/today/RELINFRAEQN.svg,,,0,04-Apr-2024 14:06:48
SENCO,SENCOEQN,808.0,809.7,799.15,805.65,800.6,5.05,0.63,12523581562.41,897.0,358.45,54712,44020180.96,04-Apr-2024 14:07:17,10.183946488294316,-124.75938066675967,-,-,-,04-Mar-2024,-3.85,https://nsearchives.nseindia.com/30d/SENCO-EQ.svg,https://nsearchives.nseindia.com/today/SENCOEQN.svg,,,0,04-Apr-2024 14:06:48
EIDPARRY,EIDPARRYEQN,587.5,594.95,584.2,587.6,583.95,3.65,0.63,59441144034.78,663.0,452.35,128884,75946185.84,04-Apr-2024 14:07:16,11.37254901960784,-29.89941417044324,22.82,03-Apr-2023,https://nsearchives.nseindia.com/365d/EIDPARRY-EQ.svg,04-Mar-2024,-5.38,https://nsearchives.nseindia.com/30d/EIDPARRY-EQ.svg,https://nsearchives.nseindia.com/today/EIDPARRYEQN.svg,,,0,04-Apr-2024 14:06:48
JINDALSAW,JINDALSAWEQN,504.6,514.0,496.75,503.15,500.05,3.1,0.62,57722652709.07,558.45,149.05,845086,427131816.98,04-Apr-2024 14:07:13,9.902408451965274,-237.57128480375712,235.6,03-Apr-2023,https://nsearchives.nseindia.com/365d/JINDALSAW-EQ.svg,04-Mar-2024,2.7,https://nsearchives.nseindia.com/30d/JINDALSAW-EQ.svg,https://nsearchives.nseindia.com/today/JINDALSAWEQN.svg,,,0,04-Apr-2024 14:06:48
TORNTPOWER,TORNTPOWEREQN,1485.0,1513.8,1480.0,1489.85,1480.8,9.05,0.61,250683706824.6,1514.7,513.8,803665,1199992394.75,04-Apr-2024 14:07:16,1.6405888954908652,-189.96691319579605,184.41,03-Apr-2023,https://nsearchives.nseindia.com/365d/TORNTPOWER-EQ.svg,04-Mar-2024,29.25,https://nsearchives.nseindia.com/30d/TORNTPOWER-EQ.svg,https://nsearchives.nseindia.com/today/TORNTPOWEREQN.svg,,,0,04-Apr-2024 14:06:48
TATAELXSI,TATAELXSIEQN,8117.85,8195.0,8036.0,8046.5,7997.9,48.6,0.61,280548636344.48,9200.0,6020.0,155987,1264283994.22,04-Apr-2024 14:07:17,12.53804347826087,-33.66279069767442,33.05,03-Apr-2023,https://nsearchives.nseindia.com/365d/TATAELXSI-EQ.svg,04-Mar-2024,3.96,https://nsearchives.nseindia.com/30d/TATAELXSI-EQ.svg,https://nsearchives.nseindia.com/today/TATAELXSIEQN.svg,,,0,04-Apr-2024 14:06:48
CONCORDBIO,CONCORDBIOEQN,1517.0,1534.35,1492.5,1518.1,1508.95,9.15,0.61,31781356613.16,1607.0,900.05,50756,76732413.24,04-Apr-2024 14:07:15,5.532047293092725,-68.66840731070495,-,-,-,04-Mar-2024,3.66,https://nsearchives.nseindia.com/30d/CONCORDBIO-EQ.svg,https://nsearchives.nseindia.com/today/CONCORDBIOEQN.svg,,,0,04-Apr-2024 14:06:48
MAHSEAMLES,MAHSEAMLESEQN,915.1,929.2,910.0,924.85,919.3,5.55,0.6,38380668754.47,1097.0,375.75,51795,47584066.5,04-Apr-2024 14:07:12,15.692798541476751,-146.13439787092483,142.59,03-Apr-2023,https://nsearchives.nseindia.com/365d/MAHSEAMLES-EQ.svg,04-Mar-2024,-4.98,https://nsearchives.nseindia.com/30d/MAHSEAMLES-EQ.svg,https://nsearchives.nseindia.com/today/MAHSEAMLESEQN.svg,,,0,04-Apr-2024 14:06:48
CEATLTD,CEATLTDEQN,2656.05,2710.0,2636.0,2671.6,2655.7,15.9,0.6,56216647959.58,2998.45,1381.75,113673,303660368.55,04-Apr-2024 14:07:15,10.900631993196484,-93.34901393160845,83.48,03-Apr-2023,https://nsearchives.nseindia.com/365d/CEATLTD-EQ.svg,04-Mar-2024,-8.22,https://nsearchives.nseindia.com/30d/CEATLTD-EQ.svg,https://nsearchives.nseindia.com/today/CEATLTDEQN.svg,,,0,04-Apr-2024 14:06:48
SYNGENE,SYNGENEEQN,723.8,728.3,718.05,725.65,721.35,4.3,0.6,131392572525.0,860.25,582.55,211365,153024032.70000002,04-Apr-2024 14:07:15,15.646614356291778,-24.564415071667675,23.07,03-Apr-2023,https://nsearchives.nseindia.com/365d/SYNGENE-EQ.svg,04-Mar-2024,3.48,https://nsearchives.nseindia.com/30d/SYNGENE-EQ.svg,https://nsearchives.nseindia.com/today/SYNGENEEQN.svg,,,0,04-Apr-2024 14:06:48
ASTRAZEN,ASTRAZENEQN,5130.0,5251.4,5065.95,5120.0,5090.0,30.0,0.59,32000000000.0,7220.95,3098.0,112120,573008320.4,04-Apr-2024 14:07:10,29.095202154841118,-65.26791478373144,57.47,03-Apr-2023,https://nsearchives.nseindia.com/365d/ASTRAZEN-EQ.svg,04-Mar-2024,-6.6,https://nsearchives.nseindia.com/30d/ASTRAZEN-EQ.svg,https://nsearchives.nseindia.com/today/ASTRAZENEQN.svg,,,0,04-Apr-2024 14:06:48
DRREDDY,DRREDDYEQN,6155.0,6168.4,6047.5,6159.95,6124.4,35.55,0.58,749977890280.95,6505.9,4384.05,313071,1913734147.3799999,04-Apr-2024 14:07:17,5.317481055657171,-40.50820588268837,31.52,03-Apr-2023,https://nsearchives.nseindia.com/365d/DRREDDY-EQ.svg,04-Mar-2024,-3.33,https://nsearchives.nseindia.com/30d/DRREDDY-EQ.svg,https://nsearchives.nseindia.com/today/DRREDDYEQN.svg,,,0,04-Apr-2024 14:06:48
POLYPLEX,POLYPLEXEQN,883.95,902.5,883.95,888.0,882.9,5.1,0.58,13365654621.12,1644.3,760.85,87817,78266023.08,04-Apr-2024 14:07:12,45.99525634008393,-16.711572583294995,-27.55,03-Apr-2023,https://nsearchives.nseindia.com/365d/POLYPLEX-EQ.svg,04-Mar-2024,2.61,https://nsearchives.nseindia.com/30d/POLYPLEX-EQ.svg,https://nsearchives.nseindia.com/today/POLYPLEXEQN.svg,,,0,04-Apr-2024 14:06:48
GODREJPROP,GODREJPROPEQN,2425.0,2426.0,2401.5,2415.6,2401.75,13.85,0.58,275365463833.49,2541.3,1036.9,390878,942574935.54,04-Apr-2024 14:07:15,4.946287333254644,-132.96364162407173,129.72,03-Apr-2023,https://nsearchives.nseindia.com/365d/GODREJPROP-EQ.svg,04-Mar-2024,-3.62,https://nsearchives.nseindia.com/30d/GODREJPROP-EQ.svg,https://nsearchives.nseindia.com/today/GODREJPROPEQN.svg,,,0,04-Apr-2024 14:06:48
M&M,M&MEQN,1999.0,2004.9,1963.2,2000.75,1989.3,11.45,0.58,1917332441019.69,2004.9,1148.3,2227804,4422502832.56,04-Apr-2024 14:07:17,0.20699286747469153,-74.23582687451015,70.04,03-Apr-2023,https://nsearchives.nseindia.com/365d/M&M-EQ.svg,04-Mar-2024,3.55,https://nsearchives.nseindia.com/30d/M&M-EQ.svg,https://nsearchives.nseindia.com/today/M&MEQN.svg,,,0,04-Apr-2024 14:06:48
SUZLON,SUZLONBEN,44.5,44.6,43.55,43.75,43.5,0.25,0.57,464152634263.5,50.6,7.9,20671897,908323154.18,04-Apr-2024 14:07:16,13.537549407114627,-453.79746835443035,-,-,-,04-Mar-2024,1.64,https://nsearchives.nseindia.com/30d/SUZLON-BE.svg,https://nsearchives.nseindia.com/today/SUZLONBEN.svg,,,0,04-Apr-2024 14:06:48
PRICOLLTD,PRICOLLTDEQN,403.0,407.75,402.0,405.3,403.0,2.3,0.57,29646455573.52,444.0,211.0,142922,57906277.52,04-Apr-2024 14:07:17,8.716216216216214,-92.08530805687204,85.89,03-Apr-2023,https://nsearchives.nseindia.com/365d/PRICOLLTD-EQ.svg,04-Mar-2024,2.54,https://nsearchives.nseindia.com/30d/PRICOLLTD-EQ.svg,https://nsearchives.nseindia.com/today/PRICOLLTDEQN.svg,,,0,04-Apr-2024 14:06:48
PVRINOX,PVRINOXEQN,1394.0,1396.4,1378.3,1388.75,1380.9,7.85,0.57,98075172794.62,1875.45,1247.9,353227,490088333.42,04-Apr-2024 14:07:15,25.951105068116988,-11.286962096321812,-,-,-,04-Mar-2024,-0.1,https://nsearchives.nseindia.com/30d/PVRINOX-EQ.svg,https://nsearchives.nseindia.com/today/PVRINOXEQN.svg,,,0,04-Apr-2024 14:06:48
INFY,INFYEQN,1490.55,1492.95,1468.0,1489.0,1480.65,8.35,0.56,5315351822350.56,1733.0,1185.3,9051092,13397245356.560001,04-Apr-2024 14:07:17,14.079630698211194,-25.622205348856834,4.95,03-Apr-2023,https://nsearchives.nseindia.com/365d/INFY-EQ.svg,04-Mar-2024,-9.56,https://nsearchives.nseindia.com/30d/INFY-EQ.svg,https://nsearchives.nseindia.com/today/INFYEQN.svg,,,0,04-Apr-2024 14:06:48
3MINDIA,3MINDIAEQN,30497.0,30520.0,30166.7,30438.8,30269.1,169.7,0.56,85723803179.0,39876.1,22125.25,4177,126595012.28,04-Apr-2024 14:07:16,23.666557160805592,-37.57494265601518,33.53,03-Apr-2023,https://nsearchives.nseindia.com/365d/3MINDIA-EQ.svg,04-Mar-2024,-1.26,https://nsearchives.nseindia.com/30d/3MINDIA-EQ.svg,https://nsearchives.nseindia.com/today/3MINDIAEQN.svg,,,0,04-Apr-2024 14:06:48
SHYAMMETL,SHYAMMETLEQN,619.4,621.1,608.25,615.9,612.5,3.4,0.56,42968859621.19,737.8,270.0,282923,173788281.98,04-Apr-2024 14:07:14,16.522092708050963,-128.11111111111111,125.31,03-Apr-2023,https://nsearchives.nseindia.com/365d/SHYAMMETL-EQ.svg,04-Mar-2024,-7.74,https://nsearchives.nseindia.com/30d/SHYAMMETL-EQ.svg,https://nsearchives.nseindia.com/today/SHYAMMETLEQN.svg,,,0,04-Apr-2024 14:06:48
MHRIL,MHRILEQN,414.95,429.0,412.85,416.85,414.55,2.3,0.55,27787254580.52,470.0,273.3,178574,75467158.14,04-Apr-2024 14:07:16,11.308510638297868,-52.524698133918776,49.17,03-Apr-2023,https://nsearchives.nseindia.com/365d/MHRIL-EQ.svg,04-Mar-2024,1.16,https://nsearchives.nseindia.com/30d/MHRIL-EQ.svg,https://nsearchives.nseindia.com/today/MHRILEQN.svg,,,0,04-Apr-2024 14:06:48
ADANIGREEN,ADANIGREENEQN,1900.5,1925.0,1885.0,1889.35,1878.95,10.4,0.55,688615350933.59,2018.95,795.6,596602,1136992159.56,04-Apr-2024 14:07:17,6.419178285742596,-137.47486173956761,124.37,03-Apr-2023,https://nsearchives.nseindia.com/365d/ADANIGREEN-EQ.svg,04-Mar-2024,-3.18,https://nsearchives.nseindia.com/30d/ADANIGREEN-EQ.svg,https://nsearchives.nseindia.com/today/ADANIGREENEQN.svg,,,0,04-Apr-2024 14:06:48
JBMA,JBMAEQN,1814.65,1832.95,1765.0,1799.55,1789.65,9.9,0.55,31910762547.05,2428.35,690.1,261536,466789452.8,04-Apr-2024 14:07:15,25.894125640867255,-160.76655557165626,154.18,03-Apr-2023,https://nsearchives.nseindia.com/365d/JBMA-EQ.svg,04-Mar-2024,-14.33,https://nsearchives.nseindia.com/30d/JBMA-EQ.svg,https://nsearchives.nseindia.com/today/JBMAEQN.svg,,,0,04-Apr-2024 14:06:48
MUTHOOTMF,MUTHOOTMFEQN,230.0,231.5,227.15,230.1,228.85,1.25,0.55,5493428402.9,281.0,196.6,258205,59203824.449999996,04-Apr-2024 14:07:17,18.113879003558722,-17.03967446592065,-,-,-,04-Mar-2024,-0.61,https://nsearchives.nseindia.com/30d/MUTHOOTMF-EQ.svg,https://nsearchives.nseindia.com/today/MUTHOOTMFEQN.svg,,,0,04-Apr-2024 14:06:48
ARE&M,ARE&MEQN,808.05,814.5,805.0,808.25,803.95,4.3,0.53,106588847283.41,915.55,566.65,288710,233693422.4,04-Apr-2024 14:07:16,11.719731309049202,-42.63654813376865,-,-,-,04-Mar-2024,-5.19,https://nsearchives.nseindia.com/30d/ARE&M-EQ.svg,https://nsearchives.nseindia.com/today/ARE&MEQN.svg,,,0,04-Apr-2024 14:06:48
KIRLOSBROS,KIRLOSBROSEQN,1170.0,1196.0,1140.1,1170.75,1164.6,6.15,0.53,29752301122.27,1240.9,400.15,97456,113516748.8,04-Apr-2024 14:07:16,5.653154968168272,-192.5777833312508,171.15,03-Apr-2023,https://nsearchives.nseindia.com/365d/KIRLOSBROS-EQ.svg,04-Mar-2024,16.67,https://nsearchives.nseindia.com/30d/KIRLOSBROS-EQ.svg,https://nsearchives.nseindia.com/today/KIRLOSBROSEQN.svg,,,0,04-Apr-2024 14:06:48
SBILIFE,SBILIFEEQN,1467.5,1475.05,1447.0,1468.5,1460.8,7.7,0.53,662176476448.99,1569.4,1090.6,1422798,2077953795.06,04-Apr-2024 14:07:18,6.429208614757237,-34.650651017788384,32.34,03-Apr-2023,https://nsearchives.nseindia.com/365d/SBILIFE-EQ.svg,04-Mar-2024,-3.76,https://nsearchives.nseindia.com/30d/SBILIFE-EQ.svg,https://nsearchives.nseindia.com/today/SBILIFEEQN.svg,,,0,04-Apr-2024 14:06:48
AXISBANK,AXISBANKEQN,1070.0,1080.7,1063.0,1068.8,1063.25,5.55,0.52,3035715522103.12,1151.85,843.95,10022225,10732199419.0,04-Apr-2024 14:07:17,7.21014020922863,-26.642573612180808,22.98,03-Apr-2023,https://nsearchives.nseindia.com/365d/AXISBANK-EQ.svg,04-Mar-2024,-3.93,https://nsearchives.nseindia.com/30d/AXISBANK-EQ.svg,https://nsearchives.nseindia.com/today/AXISBANKEQN.svg,,,0,04-Apr-2024 14:06:48
MANINFRA,MANINFRAEQN,213.5,215.3,210.25,213.0,211.9,1.1,0.52,24473383573.21,249.3,71.25,205283,43575422.410000004,04-Apr-2024 14:07:16,14.56077015643803,-198.94736842105263,198.03,03-Apr-2023,https://nsearchives.nseindia.com/365d/MANINFRA-EQ.svg,04-Mar-2024,4.31,https://nsearchives.nseindia.com/30d/MANINFRA-EQ.svg,https://nsearchives.nseindia.com/today/MANINFRAEQN.svg,,,0,04-Apr-2024 14:06:48
JSWENERGY,JSWENERGYEQN,582.0,604.0,577.1,584.35,581.35,3.0,0.52,249984122833.33,604.0,240.0,6734406,3979427849.4599996,04-Apr-2024 14:07:16,3.253311258278142,-143.47916666666666,132.26,03-Apr-2023,https://nsearchives.nseindia.com/365d/JSWENERGY-EQ.svg,04-Mar-2024,12.47,https://nsearchives.nseindia.com/30d/JSWENERGY-EQ.svg,https://nsearchives.nseindia.com/today/JSWENERGYEQN.svg,,,0,04-Apr-2024 14:06:48
INDOCO,INDOCOEQN,343.0,352.1,343.0,345.0,343.25,1.75,0.51,12716748990.0,415.0,306.4,53270,18522511.7,04-Apr-2024 14:06:53,16.867469879518072,-12.597911227154055,4.08,03-Apr-2023,https://nsearchives.nseindia.com/365d/INDOCO-EQ.svg,04-Mar-2024,-1.05,https://nsearchives.nseindia.com/30d/INDOCO-EQ.svg,https://nsearchives.nseindia.com/today/INDOCOEQN.svg,,,0,04-Apr-2024 14:06:48
JBCHEPHARM,JBCHEPHARMEQN,1684.25,1700.0,1675.0,1692.85,1684.3,8.55,0.51,120809064138.0,1940.0,875.0,65258,110453080.47999999,04-Apr-2024 14:07:12,12.739690721649488,-93.46857142857141,-14.01,03-Apr-2023,https://nsearchives.nseindia.com/365d/JBCHEPHARM-EQ.svg,04-Mar-2024,7.45,https://nsearchives.nseindia.com/30d/JBCHEPHARM-EQ.svg,https://nsearchives.nseindia.com/today/JBCHEPHARMEQN.svg,,,0,04-Apr-2024 14:06:48
